episode:1,Updates:1/78,Timesteps:51200/2000000,FPS:697.0,avg_sp:3.78125,avg_xp_0_0:8.0,avg_xp_0_1:6.765625,avg_xp_1_0:4.9375,avg_xp_1_1:19.9375,avg_xp_2_0:211.0,avg_xp_2_1:8.125,avg_xp_3_0:4.28125,avg_xp_3_1:424.390625,avg_mp:127.33834586466165,value_loss:2.7484250435605646,policy_loss:0.009841300685180344,dist_entropy:7.115200495719909,actor_grad_norm:0.1208108076825738,critic_grad_norm:8.403698047809304,ratio:3.998446798324585,best_i:3,average_step_rewards:0.009453125298023224
episode:12,Updates:12/78,Timesteps:332800/2000000,FPS:518.0,avg_sp:88.421875,avg_xp_0_0:0.0,avg_xp_0_1:20.90625,avg_xp_1_0:168.1875,avg_xp_1_1:71.671875,avg_xp_2_0:174.296875,avg_xp_2_1:21.421875,avg_xp_3_0:28.4375,avg_xp_3_1:217.8125,avg_mp:244.703007518797,value_loss:1.631201408058405,policy_loss:0.007769526574696118,dist_entropy:6.2847795486450195,actor_grad_norm:0.13521831557154657,critic_grad_norm:1.4803697489202023,ratio:3.9998394906520844,best_i:3,average_step_rewards:0.22105468809604645
episode:13,Updates:13/78,Timesteps:358400/2000000,FPS:516.0,avg_sp:122.140625,avg_xp_0_0:0.0,avg_xp_0_1:17.890625,avg_xp_1_0:256.59375,avg_xp_1_1:117.6875,avg_xp_2_0:128.59375,avg_xp_2_1:18.03125,avg_xp_3_0:29.953125,avg_xp_3_1:205.140625,avg_mp:411.08020050125316,value_loss:1.7694950073957443,policy_loss:0.01085057096182398,dist_entropy:6.167342793941498,actor_grad_norm:0.13682779259979724,critic_grad_norm:1.6579430371522903,ratio:3.999508208036423,best_i:3,average_step_rewards:0.3053515553474426
episode:14,Updates:14/78,Timesteps:384000/2000000,FPS:514.0,avg_sp:133.53125,avg_xp_0_0:0.046875,avg_xp_0_1:27.703125,avg_xp_1_0:257.40625,avg_xp_1_1:90.25,avg_xp_2_0:126.65625,avg_xp_2_1:21.90625,avg_xp_3_0:33.078125,avg_xp_3_1:206.734375,avg_mp:435.8157894736842,value_loss:2.5750093430280687,policy_loss:-0.029681428721051617,dist_entropy:6.017011487483979,actor_grad_norm:0.08578592203557492,critic_grad_norm:5.137530526518821,ratio:4.001169580221176,best_i:1,average_step_rewards:0.3338281214237213
episode:15,Updates:15/78,Timesteps:409600/2000000,FPS:513.0,avg_sp:159.40625,avg_xp_0_0:0.0,avg_xp_0_1:16.46875,avg_xp_1_0:240.53125,avg_xp_1_1:145.28125,avg_xp_2_0:104.046875,avg_xp_2_1:15.46875,avg_xp_3_0:38.828125,avg_xp_3_1:227.859375,avg_mp:477.7531328320802,value_loss:1.7099430024623872,policy_loss:0.016092052541975564,dist_entropy:5.984722638130188,actor_grad_norm:0.14086840488016605,critic_grad_norm:3.028090101480484,ratio:3.9998878061771395,best_i:1,average_step_rewards:0.39851561188697815
episode:16,Updates:16/78,Timesteps:435200/2000000,FPS:512.0,avg_sp:230.84375,avg_xp_0_0:0.0,avg_xp_0_1:15.21875,avg_xp_1_0:201.109375,avg_xp_1_1:161.40625,avg_xp_2_0:96.5,avg_xp_2_1:12.453125,avg_xp_3_0:68.1875,avg_xp_3_1:262.0,avg_mp:520.4661654135339,value_loss:1.5288675814867019,policy_loss:0.06029858142698834,dist_entropy:5.945785105228424,actor_grad_norm:0.1329789437353611,critic_grad_norm:4.840167553722859,ratio:3.9998440027236937,best_i:1,average_step_rewards:0.5771093964576721
episode:17,Updates:17/78,Timesteps:460800/2000000,FPS:511.0,avg_sp:298.25,avg_xp_0_0:0.0,avg_xp_0_1:15.921875,avg_xp_1_0:203.1875,avg_xp_1_1:162.671875,avg_xp_2_0:91.34375,avg_xp_2_1:12.15625,avg_xp_3_0:100.8125,avg_xp_3_1:312.375,avg_mp:401.5050125313283,value_loss:1.4076007664203645,policy_loss:0.07161530385617425,dist_entropy:5.894373381137848,actor_grad_norm:0.35010465532541274,critic_grad_norm:3.7061199501156805,ratio:3.999643510580063,best_i:1,average_step_rewards:0.7456250190734863
episode:18,Updates:18/78,Timesteps:486400/2000000,FPS:510.0,avg_sp:384.609375,avg_xp_0_0:0.0,avg_xp_0_1:6.234375,avg_xp_1_0:295.34375,avg_xp_1_1:348.53125,avg_xp_2_0:81.8125,avg_xp_2_1:7.9375,avg_xp_3_0:86.828125,avg_xp_3_1:292.453125,avg_mp:653.0075187969925,value_loss:2.3318616062402726,policy_loss:-0.03293440813424346,dist_entropy:5.5828773260116575,actor_grad_norm:0.20367389246821405,critic_grad_norm:5.998126704990864,ratio:3.9992198288440703,best_i:3,average_step_rewards:0.9615234136581421
episode:19,Updates:19/78,Timesteps:512000/2000000,FPS:509.0,avg_sp:496.203125,avg_xp_0_0:0.0,avg_xp_0_1:4.59375,avg_xp_1_0:304.140625,avg_xp_1_1:342.5625,avg_xp_2_0:58.078125,avg_xp_2_1:4.359375,avg_xp_3_0:79.8125,avg_xp_3_1:287.546875,avg_mp:724.2869674185464,value_loss:1.8217095464468003,policy_loss:0.0400307837315335,dist_entropy:5.4370121717453,actor_grad_norm:0.15207057520747186,critic_grad_norm:8.381095155328513,ratio:3.99954953789711,best_i:1,average_step_rewards:1.2405078411102295
episode:20,Updates:20/78,Timesteps:537600/2000000,FPS:508.0,avg_sp:664.671875,avg_xp_0_0:0.0,avg_xp_0_1:5.171875,avg_xp_1_0:207.03125,avg_xp_1_1:418.296875,avg_xp_2_0:68.0,avg_xp_2_1:3.953125,avg_xp_3_0:119.40625,avg_xp_3_1:353.875,avg_mp:805.6491228070175,value_loss:1.6408113479614257,policy_loss:0.04017411994645821,dist_entropy:5.21165018081665,actor_grad_norm:0.13849966749548911,critic_grad_norm:7.554713298380375,ratio:3.9995424330234526,best_i:1,average_step_rewards:1.661679744720459
episode:21,Updates:21/78,Timesteps:563200/2000000,FPS:508.0,avg_sp:768.796875,avg_xp_0_0:0.0,avg_xp_0_1:4.328125,avg_xp_1_0:199.53125,avg_xp_1_1:384.0,avg_xp_2_0:69.6875,avg_xp_2_1:3.046875,avg_xp_3_0:85.203125,avg_xp_3_1:457.78125,avg_mp:869.3809523809524,value_loss:1.5628993839025498,policy_loss:0.029005121395135357,dist_entropy:4.9754356145858765,actor_grad_norm:0.19754810407757759,critic_grad_norm:11.832720595598222,ratio:3.998263454437256,best_i:1,average_step_rewards:1.9219921827316284
episode:22,Updates:22/78,Timesteps:588800/2000000,FPS:507.0,avg_sp:855.203125,avg_xp_0_0:0.0,avg_xp_0_1:4.765625,avg_xp_1_0:165.46875,avg_xp_1_1:315.5,avg_xp_2_0:67.40625,avg_xp_2_1:3.09375,avg_xp_3_0:82.5625,avg_xp_3_1:552.875,avg_mp:786.093984962406,value_loss:1.1468293085694312,policy_loss:0.053617413572408165,dist_entropy:4.720482397079468,actor_grad_norm:0.1748967245221138,critic_grad_norm:6.904762288928032,ratio:3.9987007796764376,best_i:1,average_step_rewards:2.138007879257202
episode:23,Updates:23/78,Timesteps:614400/2000000,FPS:506.0,avg_sp:915.453125,avg_xp_0_0:0.0,avg_xp_0_1:3.0,avg_xp_1_0:235.328125,avg_xp_1_1:247.28125,avg_xp_2_0:59.34375,avg_xp_2_1:3.140625,avg_xp_3_0:119.953125,avg_xp_3_1:558.421875,avg_mp:826.8082706766917,value_loss:1.8606223493814469,policy_loss:-0.11208399639859827,dist_entropy:4.308039939403534,actor_grad_norm:0.25851505249738693,critic_grad_norm:11.828197664022445,ratio:4.001006597280503,best_i:3,average_step_rewards:2.288632869720459
episode:24,Updates:24/78,Timesteps:640000/2000000,FPS:506.0,avg_sp:958.671875,avg_xp_0_0:0.0,avg_xp_0_1:3.046875,avg_xp_1_0:265.46875,avg_xp_1_1:372.875,avg_xp_2_0:42.4375,avg_xp_2_1:3.625,avg_xp_3_0:92.53125,avg_xp_3_1:482.46875,avg_mp:992.671679197995,value_loss:1.0940879926085472,policy_loss:-0.07089384891117109,dist_entropy:4.08702774643898,actor_grad_norm:0.22485460266470908,critic_grad_norm:8.250058698654176,ratio:3.9998098075389863,best_i:3,average_step_rewards:2.396679639816284
episode:25,Updates:25/78,Timesteps:665600/2000000,FPS:505.0,avg_sp:972.640625,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_xp_1_0:219.25,avg_xp_1_1:287.90625,avg_xp_2_0:56.375,avg_xp_2_1:4.25,avg_xp_3_0:74.03125,avg_xp_3_1:554.40625,avg_mp:864.31328320802,value_loss:0.750359545648098,policy_loss:0.10013799847994917,dist_entropy:4.058631265163422,actor_grad_norm:0.13661573007702826,critic_grad_norm:4.581856986880302,ratio:3.9980100452899934,best_i:1,average_step_rewards:2.4316015243530273
episode:26,Updates:26/78,Timesteps:691200/2000000,FPS:505.0,avg_sp:994.25,avg_xp_0_0:0.0,avg_xp_0_1:3.0,avg_xp_1_0:183.65625,avg_xp_1_1:163.5,avg_xp_2_0:34.0625,avg_xp_2_1:3.09375,avg_xp_3_0:92.15625,avg_xp_3_1:506.953125,avg_mp:868.0601503759399,value_loss:0.7319983370602131,policy_loss:-0.01734181976189029,dist_entropy:3.885465121269226,actor_grad_norm:0.09315186515450477,critic_grad_norm:4.224406855553388,ratio:3.9992250919342043,best_i:3,average_step_rewards:2.4856250286102295
episode:27,Updates:27/78,Timesteps:716800/2000000,FPS:504.0,avg_sp:1019.4375,avg_xp_0_0:0.0,avg_xp_0_1:3.09375,avg_xp_1_0:240.171875,avg_xp_1_1:398.953125,avg_xp_2_0:34.25,avg_xp_2_1:3.21875,avg_xp_3_0:35.5625,avg_xp_3_1:483.5625,avg_mp:1035.84335839599,value_loss:0.6003421060740948,policy_loss:0.011983342530293406,dist_entropy:3.74129781126976,actor_grad_norm:0.1075636625289917,critic_grad_norm:2.9195139734074473,ratio:3.997970300912857,best_i:3,average_step_rewards:2.548593759536743
episode:28,Updates:28/78,Timesteps:742400/2000000,FPS:503.0,avg_sp:1030.875,avg_xp_0_0:0.0,avg_xp_0_1:3.0,avg_xp_1_0:194.71875,avg_xp_1_1:343.25,avg_xp_2_0:32.890625,avg_xp_2_1:3.140625,avg_xp_3_0:40.75,avg_xp_3_1:461.546875,avg_mp:1042.798245614035,value_loss:0.4966381534934044,policy_loss:0.13002812757759047,dist_entropy:3.7344003200531004,actor_grad_norm:0.22475320622324943,critic_grad_norm:2.5194600403308867,ratio:3.998240327835083,best_i:1,average_step_rewards:2.5771875381469727
episode:29,Updates:29/78,Timesteps:768000/2000000,FPS:503.0,avg_sp:1041.171875,avg_xp_0_0:0.0,avg_xp_0_1:3.09375,avg_xp_1_0:126.765625,avg_xp_1_1:206.71875,avg_xp_2_0:39.46875,avg_xp_2_1:3.71875,avg_xp_3_0:21.203125,avg_xp_3_1:506.9375,avg_mp:891.9110275689223,value_loss:0.389482119679451,policy_loss:0.13663456632271637,dist_entropy:3.6797185361385347,actor_grad_norm:0.11121002361178398,critic_grad_norm:1.0939240584149956,ratio:3.9956538915634154,best_i:1,average_step_rewards:2.6029295921325684
episode:30,Updates:30/78,Timesteps:793600/2000000,FPS:502.0,avg_sp:1033.40625,avg_xp_0_0:0.0,avg_xp_0_1:3.046875,avg_xp_1_0:156.75,avg_xp_1_1:226.1875,avg_xp_2_0:25.375,avg_xp_2_1:3.28125,avg_xp_3_0:29.296875,avg_xp_3_1:435.03125,avg_mp:904.9185463659148,value_loss:0.3988772928714752,policy_loss:0.04321726637680508,dist_entropy:3.5690129101276398,actor_grad_norm:0.09115322977304459,critic_grad_norm:1.4070743242278696,ratio:3.999770760536194,best_i:3,average_step_rewards:2.5835156440734863
episode:31,Updates:31/78,Timesteps:819200/2000000,FPS:501.0,avg_sp:1067.03125,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_xp_1_0:254.0625,avg_xp_1_1:208.296875,avg_xp_2_0:36.640625,avg_xp_2_1:3.140625,avg_xp_3_0:13.8125,avg_xp_3_1:289.96875,avg_mp:1081.4786967418547,value_loss:0.34951619133353234,policy_loss:0.025106953323761515,dist_entropy:3.559141832590103,actor_grad_norm:0.09609697684645653,critic_grad_norm:0.6997892801649869,ratio:3.99849294424057,best_i:3,average_step_rewards:2.6675782203674316
episode:32,Updates:32/78,Timesteps:844800/2000000,FPS:501.0,avg_sp:1084.453125,avg_xp_0_0:0.0,avg_xp_0_1:3.046875,avg_xp_1_0:134.71875,avg_xp_1_1:186.75,avg_xp_2_0:39.0625,avg_xp_2_1:3.671875,avg_xp_3_0:10.125,avg_xp_3_1:298.015625,avg_mp:1088.6453634085212,value_loss:0.30872702188789847,policy_loss:0.1744948317428805,dist_entropy:3.464276832342148,actor_grad_norm:0.1006617970764637,critic_grad_norm:1.0403585506603121,ratio:3.996445095539093,best_i:1,average_step_rewards:2.711132764816284
episode:33,Updates:33/78,Timesteps:870400/2000000,FPS:500.0,avg_sp:1093.609375,avg_xp_0_0:0.0,avg_xp_0_1:3.09375,avg_xp_1_0:110.203125,avg_xp_1_1:291.015625,avg_xp_2_0:30.53125,avg_xp_2_1:4.578125,avg_xp_3_0:24.234375,avg_xp_3_1:371.203125,avg_mp:1094.6152882205513,value_loss:0.24307845644652842,policy_loss:0.16895711096023547,dist_entropy:3.454207104444504,actor_grad_norm:0.16024330891668798,critic_grad_norm:0.48993134368211033,ratio:3.9954062938690185,best_i:1,average_step_rewards:2.734023332595825
episode:34,Updates:34/78,Timesteps:896000/2000000,FPS:500.0,avg_sp:1106.921875,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_xp_1_0:112.40625,avg_xp_1_1:169.015625,avg_xp_2_0:41.921875,avg_xp_2_1:3.234375,avg_xp_3_0:25.1875,avg_xp_3_1:355.546875,avg_mp:930.2568922305765,value_loss:0.22740975059568883,policy_loss:0.17771080029474345,dist_entropy:3.451191556453705,actor_grad_norm:0.12105442509055138,critic_grad_norm:0.44566063713282345,ratio:3.995984262228012,best_i:1,average_step_rewards:2.7673046588897705
episode:35,Updates:35/78,Timesteps:921600/2000000,FPS:499.0,avg_sp:1118.90625,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_xp_1_0:117.4375,avg_xp_1_1:165.09375,avg_xp_2_0:39.890625,avg_xp_2_1:3.453125,avg_xp_3_0:5.734375,avg_xp_3_1:233.3125,avg_mp:1108.9799498746868,value_loss:0.26251278929412364,policy_loss:0.07351374740764985,dist_entropy:3.3458973079919816,actor_grad_norm:0.07996917776763439,critic_grad_norm:0.6712741092778742,ratio:3.9978987276554108,best_i:3,average_step_rewards:2.7972655296325684
episode:36,Updates:36/78,Timesteps:947200/2000000,FPS:499.0,avg_sp:1121.0625,avg_xp_0_0:0.0,avg_xp_0_1:3.265625,avg_xp_1_0:111.875,avg_xp_1_1:171.671875,avg_xp_2_0:33.25,avg_xp_2_1:3.21875,avg_xp_3_0:29.890625,avg_xp_3_1:204.171875,avg_mp:1114.7393483709272,value_loss:0.19880405049771072,policy_loss:0.19413120750508456,dist_entropy:3.3920965433120727,actor_grad_norm:0.06403947062790394,critic_grad_norm:0.3348239520099014,ratio:3.993097114562988,best_i:1,average_step_rewards:2.8026561737060547
episode:37,Updates:37/78,Timesteps:972800/2000000,FPS:498.0,avg_sp:1128.96875,avg_xp_0_0:0.0,avg_xp_0_1:3.1875,avg_xp_1_0:78.03125,avg_xp_1_1:117.546875,avg_xp_2_0:48.203125,avg_xp_2_1:3.1875,avg_xp_3_0:15.0,avg_xp_3_1:309.421875,avg_mp:959.5689223057644,value_loss:0.19401636999100447,policy_loss:0.1995222659080118,dist_entropy:3.3133397877216337,actor_grad_norm:0.07938117384910584,critic_grad_norm:0.25304444269277154,ratio:3.9956708788871764,best_i:1,average_step_rewards:2.8224217891693115
episode:38,Updates:38/78,Timesteps:998400/2000000,FPS:498.0,avg_sp:1152.453125,avg_xp_0_0:0.0,avg_xp_0_1:3.1875,avg_xp_1_0:96.46875,avg_xp_1_1:197.953125,avg_xp_2_0:47.828125,avg_xp_2_1:3.046875,avg_xp_3_0:4.9375,avg_xp_3_1:181.140625,avg_mp:1131.5889724310778,value_loss:0.22674008533358575,policy_loss:0.049574093192007763,dist_entropy:3.0873433470726015,actor_grad_norm:0.09636313952505589,critic_grad_norm:0.35364534966647626,ratio:3.998431587219238,best_i:3,average_step_rewards:2.8811328411102295
episode:39,Updates:39/78,Timesteps:1024000/2000000,FPS:497.0,avg_sp:1158.5,avg_xp_0_0:0.0,avg_xp_0_1:3.28125,avg_xp_1_0:85.71875,avg_xp_1_1:69.703125,avg_xp_2_0:35.734375,avg_xp_2_1:3.046875,avg_xp_3_0:26.21875,avg_xp_3_1:198.578125,avg_mp:958.2155388471178,value_loss:0.18799236565828323,policy_loss:0.2035301515513342,dist_entropy:3.173869916796684,actor_grad_norm:0.07506219446659088,critic_grad_norm:0.4956211310811341,ratio:3.9947372674942017,best_i:1,average_step_rewards:2.896250009536743
episode:40,Updates:40/78,Timesteps:1049600/2000000,FPS:497.0,avg_sp:1158.703125,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_xp_1_0:86.53125,avg_xp_1_1:103.25,avg_xp_2_0:25.640625,avg_xp_2_1:3.3125,avg_xp_3_0:22.4375,avg_xp_3_1:253.09375,avg_mp:963.2631578947369,value_loss:0.22584922648966313,policy_loss:0.07612942817262533,dist_entropy:3.03695562183857,actor_grad_norm:0.07523606605827808,critic_grad_norm:0.40863006841391325,ratio:3.996926671266556,best_i:3,average_step_rewards:2.8967578411102295
episode:41,Updates:41/78,Timesteps:1075200/2000000,FPS:496.0,avg_sp:1161.234375,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_xp_1_0:86.40625,avg_xp_1_1:136.90625,avg_xp_2_0:28.0625,avg_xp_2_1:3.5,avg_xp_3_0:18.78125,avg_xp_3_1:161.0,avg_mp:1134.2380952380952,value_loss:0.20403826013207435,policy_loss:0.05802888602488525,dist_entropy:2.9695119351148604,actor_grad_norm:0.08342506848275662,critic_grad_norm:0.3251130591146648,ratio:3.996677166223526,best_i:3,average_step_rewards:2.903085947036743
episode:42,Updates:42/78,Timesteps:1100800/2000000,FPS:496.0,avg_sp:1167.078125,avg_xp_0_0:0.0,avg_xp_0_1:3.46875,avg_xp_1_0:100.875,avg_xp_1_1:121.078125,avg_xp_2_0:29.328125,avg_xp_2_1:3.234375,avg_xp_3_0:19.234375,avg_xp_3_1:140.828125,avg_mp:1133.0877192982457,value_loss:0.1761978782713413,policy_loss:0.22212437510851588,dist_entropy:3.0732440084218977,actor_grad_norm:0.12464871406555175,critic_grad_norm:0.42964876545593145,ratio:3.99444899559021,best_i:1,average_step_rewards:2.9176952838897705
episode:43,Updates:43/78,Timesteps:1126400/2000000,FPS:495.0,avg_sp:1173.53125,avg_xp_0_0:0.0,avg_xp_0_1:3.40625,avg_xp_1_0:84.9375,avg_xp_1_1:158.21875,avg_xp_2_0:30.765625,avg_xp_2_1:3.09375,avg_xp_3_0:8.515625,avg_xp_3_1:199.4375,avg_mp:1133.3646616541353,value_loss:0.17916727643460034,policy_loss:0.21957681231995516,dist_entropy:3.0787914097309113,actor_grad_norm:0.15866247080266477,critic_grad_norm:0.45164531101472677,ratio:3.99578595161438,best_i:1,average_step_rewards:2.933828115463257
episode:44,Updates:44/78,Timesteps:1152000/2000000,FPS:495.0,avg_sp:1175.4375,avg_xp_0_0:0.0,avg_xp_0_1:3.140625,avg_xp_1_0:58.25,avg_xp_1_1:116.5,avg_xp_2_0:36.9375,avg_xp_2_1:3.1875,avg_xp_3_0:38.4375,avg_xp_3_1:186.203125,avg_mp:994.937343358396,value_loss:0.17994457092136146,policy_loss:0.22266965749749468,dist_entropy:2.9919669181108475,actor_grad_norm:0.05712317209690809,critic_grad_norm:0.6310147116426379,ratio:3.9932649552822115,best_i:1,average_step_rewards:2.938593864440918
episode:45,Updates:45/78,Timesteps:1177600/2000000,FPS:494.0,avg_sp:1173.359375,avg_xp_0_0:0.0,avg_xp_0_1:3.234375,avg_xp_1_0:88.125,avg_xp_1_1:166.53125,avg_xp_2_0:31.75,avg_xp_2_1:3.734375,avg_xp_3_0:37.125,avg_xp_3_1:188.265625,avg_mp:1144.1315789473683,value_loss:0.2240879651159048,policy_loss:0.08022229950393411,dist_entropy:2.674715968966484,actor_grad_norm:0.050546105951070786,critic_grad_norm:0.3615661115385592,ratio:3.997172886133194,best_i:3,average_step_rewards:2.933398485183716
episode:46,Updates:46/78,Timesteps:1203200/2000000,FPS:494.0,avg_sp:1176.90625,avg_xp_0_0:0.0,avg_xp_0_1:3.1875,avg_xp_1_0:89.3125,avg_xp_1_1:130.078125,avg_xp_2_0:34.359375,avg_xp_2_1:3.328125,avg_xp_3_0:22.140625,avg_xp_3_1:85.078125,avg_mp:1137.281954887218,value_loss:0.173105114325881,policy_loss:0.21693063653055958,dist_entropy:2.7692573964595795,actor_grad_norm:0.05999022834002972,critic_grad_norm:0.42950534597039225,ratio:3.995224452018738,best_i:1,average_step_rewards:2.942265510559082
