episode:12,Updates:12/312,Timesteps:83200/2000000,FPS:193.0,avg_sp:1.5625,avg_xp_0_0:6.25,avg_xp_0_1:0.5625,avg_xp_1_0:8.6875,avg_xp_1_1:0.75,avg_xp_2_0:2.375,avg_xp_2_1:3.5,avg_xp_3_0:3.0625,avg_xp_3_1:0.0,avg_xp_4_0:5.5625,avg_xp_4_1:0.875,avg_xp_5_0:8.0,avg_xp_5_1:1.375,avg_mp:39.53508771929825,value_loss:1.3367781229317188,policy_loss:0.003088573309153153,dist_entropy:6.642413532733917,actor_grad_norm:0.13128380179405214,critic_grad_norm:2.4235521756112575,ratio:3.998939001560211,best_i:5,average_step_rewards:0.00390625
episode:13,Updates:13/312,Timesteps:89600/2000000,FPS:192.0,avg_sp:1.5,avg_xp_0_0:6.8125,avg_xp_0_1:0.375,avg_xp_1_0:4.25,avg_xp_1_1:0.5,avg_xp_2_0:3.6875,avg_xp_2_1:2.4375,avg_xp_3_0:8.125,avg_xp_3_1:0.5,avg_xp_4_0:6.9375,avg_xp_4_1:1.4375,avg_xp_5_0:10.8125,avg_xp_5_1:1.25,avg_mp:28.117794486215537,value_loss:1.3606228213757277,policy_loss:0.0347426032471029,dist_entropy:6.556513738632202,actor_grad_norm:0.11831989325582981,critic_grad_norm:2.031049210205674,ratio:3.999882161617279,best_i:1,average_step_rewards:0.0037499999161809683
episode:14,Updates:14/312,Timesteps:96000/2000000,FPS:192.0,avg_sp:1.4375,avg_xp_0_0:4.1875,avg_xp_0_1:0.375,avg_xp_1_0:5.1875,avg_xp_1_1:1.5625,avg_xp_2_0:5.1875,avg_xp_2_1:1.125,avg_xp_3_0:8.9375,avg_xp_3_1:0.0,avg_xp_4_0:7.5625,avg_xp_4_1:0.1875,avg_xp_5_0:5.9375,avg_xp_5_1:0.875,avg_mp:25.95739348370927,value_loss:1.2042071744799614,policy_loss:-0.0019070557819158118,dist_entropy:6.589495825767517,actor_grad_norm:0.08253546878695488,critic_grad_norm:2.147772803902626,ratio:3.9995112895965574,best_i:5,average_step_rewards:0.0035937500651925802
episode:15,Updates:15/312,Timesteps:102400/2000000,FPS:192.0,avg_sp:4.0,avg_xp_0_0:8.0625,avg_xp_0_1:0.1875,avg_xp_1_0:3.1875,avg_xp_1_1:0.375,avg_xp_2_0:4.1875,avg_xp_2_1:2.0625,avg_xp_3_0:8.0625,avg_xp_3_1:0.375,avg_xp_4_0:11.6875,avg_xp_4_1:0.75,avg_xp_5_0:8.6875,avg_xp_5_1:0.1875,avg_mp:26.454887218045112,value_loss:1.5327566237188877,policy_loss:0.06901086179257669,dist_entropy:6.454756021499634,actor_grad_norm:0.11160124391317368,critic_grad_norm:1.567856428772211,ratio:3.9987244486808775,best_i:3,average_step_rewards:0.009999999776482582
episode:16,Updates:16/312,Timesteps:108800/2000000,FPS:191.0,avg_sp:4.375,avg_xp_0_0:7.1875,avg_xp_0_1:0.1875,avg_xp_1_0:9.0625,avg_xp_1_1:1.3125,avg_xp_2_0:9.1875,avg_xp_2_1:2.0625,avg_xp_3_0:10.5625,avg_xp_3_1:0.5,avg_xp_4_0:6.75,avg_xp_4_1:1.25,avg_xp_5_0:10.0625,avg_xp_5_1:0.875,avg_mp:34.4749373433584,value_loss:1.3895479038357734,policy_loss:-0.019223710097912905,dist_entropy:6.506842684745789,actor_grad_norm:0.12458782456815243,critic_grad_norm:3.8392226435244083,ratio:4.001520311832428,best_i:4,average_step_rewards:0.010937499813735485
episode:17,Updates:17/312,Timesteps:115200/2000000,FPS:191.0,avg_sp:7.0,avg_xp_0_0:11.125,avg_xp_0_1:0.0,avg_xp_1_0:11.9375,avg_xp_1_1:2.3125,avg_xp_2_0:4.5,avg_xp_2_1:1.3125,avg_xp_3_0:15.125,avg_xp_3_1:0.0,avg_xp_4_0:9.125,avg_xp_4_1:1.0625,avg_xp_5_0:9.6875,avg_xp_5_1:0.5625,avg_mp:31.213032581453636,value_loss:1.7468137219548225,policy_loss:-0.03317842341928503,dist_entropy:6.307399845123291,actor_grad_norm:0.12938884198665618,critic_grad_norm:1.8395928747951984,ratio:4.001725071668625,best_i:2,average_step_rewards:0.017500000074505806
episode:18,Updates:18/312,Timesteps:121600/2000000,FPS:190.0,avg_sp:4.875,avg_xp_0_0:7.1875,avg_xp_0_1:0.5625,avg_xp_1_0:9.1875,avg_xp_1_1:1.5625,avg_xp_2_0:6.6875,avg_xp_2_1:0.75,avg_xp_3_0:9.375,avg_xp_3_1:2.0,avg_xp_4_0:8.9375,avg_xp_4_1:0.875,avg_xp_5_0:10.8125,avg_xp_5_1:1.5625,avg_mp:34.053884711779446,value_loss:1.829396532010287,policy_loss:0.04160231267721868,dist_entropy:6.314578700065613,actor_grad_norm:0.15400683023035527,critic_grad_norm:2.3479084568098187,ratio:3.996434438228607,best_i:3,average_step_rewards:0.012187499552965164
episode:19,Updates:19/312,Timesteps:128000/2000000,FPS:190.0,avg_sp:8.0,avg_xp_0_0:4.75,avg_xp_0_1:0.0,avg_xp_1_0:10.5,avg_xp_1_1:2.0625,avg_xp_2_0:8.5,avg_xp_2_1:0.5625,avg_xp_3_0:8.4375,avg_xp_3_1:4.875,avg_xp_4_0:8.0625,avg_xp_4_1:2.0,avg_xp_5_0:6.9375,avg_xp_5_1:1.375,avg_mp:32.42857142857143,value_loss:1.4313812881708146,policy_loss:-0.035185105019036024,dist_entropy:6.391818463802338,actor_grad_norm:0.13776677325367928,critic_grad_norm:2.0898115396499635,ratio:4.004559671878814,best_i:5,average_step_rewards:0.019999999552965164
episode:20,Updates:20/312,Timesteps:134400/2000000,FPS:190.0,avg_sp:8.5625,avg_xp_0_0:6.6875,avg_xp_0_1:0.0,avg_xp_1_0:8.8125,avg_xp_1_1:5.0,avg_xp_2_0:10.6875,avg_xp_2_1:6.125,avg_xp_3_0:4.75,avg_xp_3_1:2.875,avg_xp_4_0:5.0,avg_xp_4_1:3.3125,avg_xp_5_0:7.0625,avg_xp_5_1:0.375,avg_mp:39.81578947368421,value_loss:1.651568990945816,policy_loss:-0.025072587693996805,dist_entropy:6.185305202007294,actor_grad_norm:0.15988826975226403,critic_grad_norm:2.7029852107167245,ratio:3.996428519487381,best_i:3,average_step_rewards:0.021406250074505806
episode:21,Updates:21/312,Timesteps:140800/2000000,FPS:190.0,avg_sp:15.375,avg_xp_0_0:8.0625,avg_xp_0_1:0.1875,avg_xp_1_0:10.75,avg_xp_1_1:3.75,avg_xp_2_0:6.6875,avg_xp_2_1:4.25,avg_xp_3_0:10.0625,avg_xp_3_1:7.1875,avg_xp_4_0:5.3125,avg_xp_4_1:5.375,avg_xp_5_0:10.9375,avg_xp_5_1:1.375,avg_mp:35.35588972431078,value_loss:2.0274617567658426,policy_loss:-0.014912943784597177,dist_entropy:6.009627842903138,actor_grad_norm:0.16424782127141951,critic_grad_norm:2.8585704535245897,ratio:3.998586136102676,best_i:2,average_step_rewards:0.03843750059604645
episode:22,Updates:22/312,Timesteps:147200/2000000,FPS:189.0,avg_sp:14.6875,avg_xp_0_0:7.5625,avg_xp_0_1:0.1875,avg_xp_1_0:4.8125,avg_xp_1_1:3.3125,avg_xp_2_0:3.0,avg_xp_2_1:5.0,avg_xp_3_0:3.375,avg_xp_3_1:5.5,avg_xp_4_0:7.25,avg_xp_4_1:6.0,avg_xp_5_0:10.8125,avg_xp_5_1:1.0625,avg_mp:32.66290726817043,value_loss:1.750541666150093,policy_loss:-0.016028479746299684,dist_entropy:6.034391832351685,actor_grad_norm:0.15395107194781305,critic_grad_norm:3.227628269791603,ratio:3.999457669258118,best_i:3,average_step_rewards:0.03671874850988388
episode:23,Updates:23/312,Timesteps:153600/2000000,FPS:189.0,avg_sp:20.0625,avg_xp_0_0:5.4375,avg_xp_0_1:0.5625,avg_xp_1_0:8.8125,avg_xp_1_1:2.5625,avg_xp_2_0:8.5,avg_xp_2_1:7.8125,avg_xp_3_0:3.375,avg_xp_3_1:3.0,avg_xp_4_0:5.75,avg_xp_4_1:5.1875,avg_xp_5_0:5.0,avg_xp_5_1:1.75,avg_mp:42.49498746867168,value_loss:1.7638396829366685,policy_loss:-0.08730101357088556,dist_entropy:6.026347303390503,actor_grad_norm:0.22499342113733292,critic_grad_norm:5.023674046993255,ratio:3.9958857715129854,best_i:4,average_step_rewards:0.05015625059604645
episode:24,Updates:24/312,Timesteps:160000/2000000,FPS:189.0,avg_sp:20.75,avg_xp_0_0:1.375,avg_xp_0_1:0.6875,avg_xp_1_0:19.5625,avg_xp_1_1:3.8125,avg_xp_2_0:7.1875,avg_xp_2_1:5.375,avg_xp_3_0:16.75,avg_xp_3_1:5.0,avg_xp_4_0:2.5,avg_xp_4_1:3.4375,avg_xp_5_0:7.0625,avg_xp_5_1:0.375,avg_mp:52.96365914786968,value_loss:1.6273929879069329,policy_loss:0.005978623887538781,dist_entropy:5.713420510292053,actor_grad_norm:0.17891364991664888,critic_grad_norm:4.545568826794624,ratio:3.9921582996845246,best_i:2,average_step_rewards:0.051874998956918716
episode:25,Updates:25/312,Timesteps:166400/2000000,FPS:189.0,avg_sp:27.5625,avg_xp_0_0:4.0,avg_xp_0_1:0.375,avg_xp_1_0:16.8125,avg_xp_1_1:2.75,avg_xp_2_0:3.6875,avg_xp_2_1:9.625,avg_xp_3_0:17.1875,avg_xp_3_1:1.5,avg_xp_4_0:4.0625,avg_xp_4_1:4.0625,avg_xp_5_0:8.3125,avg_xp_5_1:0.6875,avg_mp:55.721804511278194,value_loss:3.0277367353439333,policy_loss:-0.1291531933907663,dist_entropy:5.810446000099182,actor_grad_norm:0.28862997740507124,critic_grad_norm:8.77118070423603,ratio:4.00332465171814,best_i:1,average_step_rewards:0.06890624761581421
episode:26,Updates:26/312,Timesteps:172800/2000000,FPS:189.0,avg_sp:33.4375,avg_xp_0_0:6.25,avg_xp_0_1:0.875,avg_xp_1_0:4.5,avg_xp_1_1:3.75,avg_xp_2_0:7.375,avg_xp_2_1:13.0625,avg_xp_3_0:8.25,avg_xp_3_1:7.0,avg_xp_4_0:6.1875,avg_xp_4_1:2.75,avg_xp_5_0:11.3125,avg_xp_5_1:3.4375,avg_mp:45.24310776942356,value_loss:1.7246537327766418,policy_loss:-0.00213958184030445,dist_entropy:5.755294287204743,actor_grad_norm:0.3617174685001373,critic_grad_norm:4.693666239082813,ratio:3.9945175111293794,best_i:1,average_step_rewards:0.08359374850988388
episode:27,Updates:27/312,Timesteps:179200/2000000,FPS:189.0,avg_sp:32.75,avg_xp_0_0:5.75,avg_xp_0_1:0.875,avg_xp_1_0:6.0,avg_xp_1_1:3.25,avg_xp_2_0:3.6875,avg_xp_2_1:11.6875,avg_xp_3_0:9.3125,avg_xp_3_1:4.1875,avg_xp_4_0:4.375,avg_xp_4_1:4.6875,avg_xp_5_0:9.8125,avg_xp_5_1:2.4375,avg_mp:47.833333333333336,value_loss:1.5211287438869476,policy_loss:0.016510666216302282,dist_entropy:5.517742931842804,actor_grad_norm:0.20385930836200714,critic_grad_norm:3.1160400331020357,ratio:3.9902442693710327,best_i:2,average_step_rewards:0.08187499642372131
