episode:12,Updates:12/312,Timesteps:83200/2000000,FPS:142.0,avg_sp:58.125,avg_xp_0_0:55.5625,avg_xp_0_1:130.375,avg_xp_1_0:96.375,avg_xp_1_1:33.375,avg_xp_2_0:26.5,avg_xp_2_1:154.625,avg_xp_3_0:24.3125,avg_xp_3_1:401.875,avg_xp_4_0:98.6875,avg_xp_4_1:47.4375,avg_mp:274.4949874686717,value_loss:1.5285751654300839,policy_loss:-0.0069799238664720546,dist_entropy:6.513948214054108,actor_grad_norm:0.1403728410601616,critic_grad_norm:0.7265668941661716,ratio:3.9950133323669434,best_i:3,average_step_rewards:0.14531250298023224
episode:13,Updates:13/312,Timesteps:89600/2000000,FPS:142.0,avg_sp:56.125,avg_xp_0_0:32.75,avg_xp_0_1:182.1875,avg_xp_1_0:81.5,avg_xp_1_1:49.75,avg_xp_2_0:5.125,avg_xp_2_1:188.5625,avg_xp_3_0:5.5625,avg_xp_3_1:312.0,avg_xp_4_0:101.9375,avg_xp_4_1:55.1875,avg_mp:283.49874686716794,value_loss:1.2727809689939023,policy_loss:-0.019141031471284466,dist_entropy:6.3338595747947695,actor_grad_norm:0.14156956896185874,critic_grad_norm:0.9087329616770148,ratio:3.9968388617038726,best_i:3,average_step_rewards:0.14031249284744263
episode:14,Updates:14/312,Timesteps:96000/2000000,FPS:142.0,avg_sp:119.0625,avg_xp_0_0:44.75,avg_xp_0_1:253.5,avg_xp_1_0:115.0,avg_xp_1_1:82.875,avg_xp_2_0:15.25,avg_xp_2_1:288.3125,avg_xp_3_0:20.75,avg_xp_3_1:358.25,avg_xp_4_0:121.75,avg_xp_4_1:80.6875,avg_mp:295.4824561403509,value_loss:0.9350155370309949,policy_loss:0.032080429299896615,dist_entropy:6.171586406230927,actor_grad_norm:0.12634577006101608,critic_grad_norm:0.6692305628210307,ratio:3.9983627617359163,best_i:3,average_step_rewards:0.29765623807907104
episode:15,Updates:15/312,Timesteps:102400/2000000,FPS:141.0,avg_sp:122.6875,avg_xp_0_0:56.375,avg_xp_0_1:336.0,avg_xp_1_0:160.125,avg_xp_1_1:48.0625,avg_xp_2_0:7.0625,avg_xp_2_1:353.0,avg_xp_3_0:6.0625,avg_xp_3_1:256.5625,avg_xp_4_0:175.8125,avg_xp_4_1:93.3125,avg_mp:330.86591478696744,value_loss:1.12783818654716,policy_loss:-0.00013510411447281712,dist_entropy:6.0860210180282595,actor_grad_norm:0.17705822139978408,critic_grad_norm:1.0378153927624225,ratio:3.994153028726578,best_i:3,average_step_rewards:0.30671873688697815
episode:16,Updates:16/312,Timesteps:108800/2000000,FPS:141.0,avg_sp:187.5,avg_xp_0_0:70.1875,avg_xp_0_1:195.4375,avg_xp_1_0:109.75,avg_xp_1_1:178.5625,avg_xp_2_0:22.5625,avg_xp_2_1:257.3125,avg_xp_3_0:5.6875,avg_xp_3_1:252.5625,avg_xp_4_0:220.9375,avg_xp_4_1:171.3125,avg_mp:350.61152882205516,value_loss:1.5407545313239097,policy_loss:-0.05599289191989838,dist_entropy:6.018286514282226,actor_grad_norm:0.20743995308876037,critic_grad_norm:3.1749271232634784,ratio:4.002024126052857,best_i:0,average_step_rewards:0.46875
episode:17,Updates:17/312,Timesteps:115200/2000000,FPS:141.0,avg_sp:239.75,avg_xp_0_0:84.375,avg_xp_0_1:276.5,avg_xp_1_0:110.25,avg_xp_1_1:144.1875,avg_xp_2_0:40.875,avg_xp_2_1:426.5625,avg_xp_3_0:20.75,avg_xp_3_1:392.375,avg_xp_4_0:103.75,avg_xp_4_1:174.0625,avg_mp:356.53508771929825,value_loss:1.7686978042125703,policy_loss:-0.057995357706821696,dist_entropy:5.799764740467071,actor_grad_norm:0.1960635155439377,critic_grad_norm:4.3145858466625215,ratio:4.005050444602967,best_i:4,average_step_rewards:0.5993750095367432
episode:18,Updates:18/312,Timesteps:121600/2000000,FPS:141.0,avg_sp:283.1875,avg_xp_0_0:116.625,avg_xp_0_1:278.3125,avg_xp_1_0:165.5,avg_xp_1_1:237.625,avg_xp_2_0:23.875,avg_xp_2_1:364.25,avg_xp_3_0:6.375,avg_xp_3_1:383.9375,avg_xp_4_0:115.375,avg_xp_4_1:138.375,avg_mp:444.19172932330827,value_loss:1.9410653442144394,policy_loss:-0.06065646769741022,dist_entropy:5.587639808654785,actor_grad_norm:0.2781102374196053,critic_grad_norm:5.498887604475021,ratio:4.001580131053925,best_i:2,average_step_rewards:0.7079687714576721
episode:19,Updates:19/312,Timesteps:128000/2000000,FPS:140.0,avg_sp:370.25,avg_xp_0_0:126.6875,avg_xp_0_1:263.0,avg_xp_1_0:93.25,avg_xp_1_1:169.875,avg_xp_2_0:13.0,avg_xp_2_1:379.5625,avg_xp_3_0:13.4375,avg_xp_3_1:398.125,avg_xp_4_0:81.0625,avg_xp_4_1:139.9375,avg_mp:421.2218045112782,value_loss:1.8698176339268684,policy_loss:-0.08333238798716724,dist_entropy:5.489836490154266,actor_grad_norm:0.18766266703605652,critic_grad_norm:5.157824487984181,ratio:3.998920577764511,best_i:1,average_step_rewards:0.9256250262260437
episode:20,Updates:20/312,Timesteps:134400/2000000,FPS:140.0,avg_sp:420.25,avg_xp_0_0:160.375,avg_xp_0_1:411.5625,avg_xp_1_0:96.375,avg_xp_1_1:101.75,avg_xp_2_0:33.4375,avg_xp_2_1:524.8125,avg_xp_3_0:3.75,avg_xp_3_1:338.875,avg_xp_4_0:68.9375,avg_xp_4_1:112.125,avg_mp:485.78696741854634,value_loss:1.363658393919468,policy_loss:-0.07530750935565048,dist_entropy:5.406607604026794,actor_grad_norm:0.23661420568823816,critic_grad_norm:4.5673594027757645,ratio:3.9972415268421173,best_i:3,average_step_rewards:1.050624966621399
episode:21,Updates:21/312,Timesteps:140800/2000000,FPS:140.0,avg_sp:468.125,avg_xp_0_0:226.625,avg_xp_0_1:387.8125,avg_xp_1_0:70.375,avg_xp_1_1:126.375,avg_xp_2_0:43.3125,avg_xp_2_1:478.625,avg_xp_3_0:2.6875,avg_xp_3_1:359.5,avg_xp_4_0:86.0,avg_xp_4_1:150.1875,avg_mp:528.0012531328321,value_loss:1.827188402414322,policy_loss:-0.05525242890451985,dist_entropy:5.295863080024719,actor_grad_norm:0.20242983475327492,critic_grad_norm:5.632546566426754,ratio:4.0016299962997435,best_i:0,average_step_rewards:1.170312523841858
