episode:12,Updates:12/312,Timesteps:83200/2000000,FPS:139.0,avg_sp:88.125,avg_xp_0_0:28.125,avg_xp_0_1:30.5,avg_xp_1_0:86.625,avg_xp_1_1:92.0625,avg_xp_2_0:0.0,avg_xp_2_1:26.4375,avg_xp_3_0:10.4375,avg_xp_3_1:318.3125,avg_mp:311.390977443609,value_loss:1.379818306490779,policy_loss:0.052167536412407435,dist_entropy:6.099450242519379,actor_grad_norm:0.15532041080296038,critic_grad_norm:0.7018244115635752,ratio:4.000126349925995,best_i:3,average_step_rewards:0.22031250596046448
episode:13,Updates:13/312,Timesteps:89600/2000000,FPS:139.0,avg_sp:75.6875,avg_xp_0_0:15.0,avg_xp_0_1:28.375,avg_xp_1_0:150.5,avg_xp_1_1:95.6875,avg_xp_2_0:0.0,avg_xp_2_1:34.3125,avg_xp_3_0:14.0,avg_xp_3_1:247.1875,avg_mp:346.780701754386,value_loss:1.2011402171105146,policy_loss:0.024489559029524786,dist_entropy:5.877657997608185,actor_grad_norm:0.21447075977921487,critic_grad_norm:1.1833912570029497,ratio:3.998143047094345,best_i:3,average_step_rewards:0.18921874463558197
episode:14,Updates:14/312,Timesteps:96000/2000000,FPS:139.0,avg_sp:115.75,avg_xp_0_0:16.9375,avg_xp_0_1:39.625,avg_xp_1_0:220.3125,avg_xp_1_1:105.5625,avg_xp_2_0:0.0,avg_xp_2_1:26.125,avg_xp_3_0:0.75,avg_xp_3_1:295.375,avg_mp:426.2731829573935,value_loss:1.0112077685073018,policy_loss:0.020845057205778783,dist_entropy:5.612074887752533,actor_grad_norm:0.1587337575852871,critic_grad_norm:1.1419658187776804,ratio:3.9968597412109377,best_i:3,average_step_rewards:0.2893750071525574
episode:15,Updates:15/312,Timesteps:102400/2000000,FPS:138.0,avg_sp:171.4375,avg_xp_0_0:5.625,avg_xp_0_1:37.6875,avg_xp_1_0:182.625,avg_xp_1_1:110.1875,avg_xp_2_0:0.1875,avg_xp_2_1:29.6875,avg_xp_3_0:1.25,avg_xp_3_1:254.375,avg_mp:445.87092731829574,value_loss:1.6772757291793823,policy_loss:-0.031302588372133844,dist_entropy:5.626283288002014,actor_grad_norm:0.11866251900792121,critic_grad_norm:4.963158029317856,ratio:4.001895320415497,best_i:1,average_step_rewards:0.4285937547683716
episode:16,Updates:16/312,Timesteps:108800/2000000,FPS:138.0,avg_sp:200.5,avg_xp_0_0:5.25,avg_xp_0_1:72.1875,avg_xp_1_0:224.6875,avg_xp_1_1:140.75,avg_xp_2_0:0.0,avg_xp_2_1:30.5,avg_xp_3_0:0.75,avg_xp_3_1:306.125,avg_mp:466.13157894736844,value_loss:1.1229961052536965,policy_loss:0.0038884556492869036,dist_entropy:5.477340316772461,actor_grad_norm:0.2119208887219429,critic_grad_norm:2.400061395764351,ratio:4.002442932128906,best_i:1,average_step_rewards:0.5012500286102295
episode:17,Updates:17/312,Timesteps:115200/2000000,FPS:138.0,avg_sp:222.75,avg_xp_0_0:6.25,avg_xp_0_1:80.6875,avg_xp_1_0:129.125,avg_xp_1_1:164.625,avg_xp_2_0:0.0,avg_xp_2_1:33.75,avg_xp_3_0:7.25,avg_xp_3_1:348.75,avg_mp:439.1516290726817,value_loss:1.0150110259652139,policy_loss:0.035706152505249736,dist_entropy:5.524452972412109,actor_grad_norm:0.12400574311614036,critic_grad_norm:2.3481201812624932,ratio:3.9971403539180757,best_i:1,average_step_rewards:0.5568749904632568
episode:18,Updates:18/312,Timesteps:121600/2000000,FPS:137.0,avg_sp:321.6875,avg_xp_0_0:3.125,avg_xp_0_1:30.625,avg_xp_1_0:225.75,avg_xp_1_1:223.0,avg_xp_2_0:0.0,avg_xp_2_1:36.5625,avg_xp_3_0:33.8125,avg_xp_3_1:331.125,avg_mp:535.6466165413534,value_loss:1.24047994017601,policy_loss:-0.013830752812665636,dist_entropy:5.356962454319,actor_grad_norm:0.11272240132093429,critic_grad_norm:3.00923440605402,ratio:3.9965989112854006,best_i:3,average_step_rewards:0.8042187690734863
episode:19,Updates:19/312,Timesteps:128000/2000000,FPS:137.0,avg_sp:357.125,avg_xp_0_0:0.0,avg_xp_0_1:47.375,avg_xp_1_0:171.3125,avg_xp_1_1:242.625,avg_xp_2_0:0.0,avg_xp_2_1:20.5625,avg_xp_3_0:22.4375,avg_xp_3_1:321.375,avg_mp:569.5388471177945,value_loss:1.1272230610251426,policy_loss:0.0415489245214868,dist_entropy:5.367737936973572,actor_grad_norm:0.22473012357950212,critic_grad_norm:3.349505654722452,ratio:3.9967702090740205,best_i:1,average_step_rewards:0.8928124904632568
episode:20,Updates:20/312,Timesteps:134400/2000000,FPS:137.0,avg_sp:354.5625,avg_xp_0_0:0.0,avg_xp_0_1:26.5625,avg_xp_1_0:138.5,avg_xp_1_1:204.1875,avg_xp_2_0:0.0,avg_xp_2_1:16.9375,avg_xp_3_0:3.75,avg_xp_3_1:288.1875,avg_mp:595.5012531328321,value_loss:0.9890423700213432,policy_loss:0.03142509701962717,dist_entropy:5.1290225148200985,actor_grad_norm:0.12273084074258804,critic_grad_norm:3.0633207596838474,ratio:3.9967143833637238,best_i:1,average_step_rewards:0.8864062428474426
episode:21,Updates:21/312,Timesteps:140800/2000000,FPS:137.0,avg_sp:492.5,avg_xp_0_0:0.0,avg_xp_0_1:13.8125,avg_xp_1_0:131.0,avg_xp_1_1:196.125,avg_xp_2_0:0.0,avg_xp_2_1:18.75,avg_xp_3_0:42.0,avg_xp_3_1:364.125,avg_mp:604.4774436090225,value_loss:0.8366779774427414,policy_loss:0.04100447952473622,dist_entropy:4.960456395149231,actor_grad_norm:0.1564316652715206,critic_grad_norm:2.7035244956612585,ratio:3.9912790060043335,best_i:1,average_step_rewards:1.2312500476837158
episode:22,Updates:22/312,Timesteps:147200/2000000,FPS:137.0,avg_sp:530.0,avg_xp_0_0:3.125,avg_xp_0_1:17.3125,avg_xp_1_0:192.3125,avg_xp_1_1:167.0,avg_xp_2_0:0.0,avg_xp_2_1:5.125,avg_xp_3_0:45.0,avg_xp_3_1:251.6875,avg_mp:705.7781954887218,value_loss:1.271694105118513,policy_loss:-0.07323199178785454,dist_entropy:4.64159586429596,actor_grad_norm:0.16692668497562407,critic_grad_norm:5.859251450002193,ratio:3.994804871082306,best_i:3,average_step_rewards:1.3250000476837158
episode:23,Updates:23/312,Timesteps:153600/2000000,FPS:136.0,avg_sp:632.5,avg_xp_0_0:0.0,avg_xp_0_1:7.9375,avg_xp_1_0:138.4375,avg_xp_1_1:232.9375,avg_xp_2_0:0.0,avg_xp_2_1:16.125,avg_xp_3_0:1.25,avg_xp_3_1:253.3125,avg_mp:727.8333333333334,value_loss:0.8269929856061935,policy_loss:0.013886303735092743,dist_entropy:4.731808829307556,actor_grad_norm:0.14939577728509904,critic_grad_norm:3.2264218337833883,ratio:3.99344824552536,best_i:1,average_step_rewards:1.5812499523162842
episode:24,Updates:24/312,Timesteps:160000/2000000,FPS:136.0,avg_sp:663.5,avg_xp_0_0:0.0,avg_xp_0_1:3.5625,avg_xp_1_0:75.0,avg_xp_1_1:112.9375,avg_xp_2_0:0.1875,avg_xp_2_1:6.125,avg_xp_3_0:1.9375,avg_xp_3_1:193.125,avg_mp:699.5639097744361,value_loss:0.8004201889038086,policy_loss:0.028070730291841883,dist_entropy:4.648135775327683,actor_grad_norm:0.1387794405221939,critic_grad_norm:2.266900759935379,ratio:3.9935171365737916,best_i:1,average_step_rewards:1.658750057220459
episode:25,Updates:25/312,Timesteps:166400/2000000,FPS:136.0,avg_sp:698.4375,avg_xp_0_0:3.125,avg_xp_0_1:3.375,avg_xp_1_0:145.125,avg_xp_1_1:319.9375,avg_xp_2_0:0.0,avg_xp_2_1:8.25,avg_xp_3_0:52.1875,avg_xp_3_1:310.4375,avg_mp:776.6641604010025,value_loss:0.7686972826719284,policy_loss:-0.02278519220741444,dist_entropy:4.16270027756691,actor_grad_norm:0.22250570505857467,critic_grad_norm:4.1945830445736645,ratio:3.9963452935218813,best_i:3,average_step_rewards:1.74609375
episode:26,Updates:26/312,Timesteps:172800/2000000,FPS:136.0,avg_sp:710.3125,avg_xp_0_0:0.0,avg_xp_0_1:3.875,avg_xp_1_0:93.625,avg_xp_1_1:165.875,avg_xp_2_0:0.0,avg_xp_2_1:5.9375,avg_xp_3_0:0.5625,avg_xp_3_1:253.5,avg_mp:785.7255639097745,value_loss:0.7099357888102531,policy_loss:0.037184459942538696,dist_entropy:4.442094957828521,actor_grad_norm:0.24854269102215767,critic_grad_norm:3.324812611564994,ratio:3.9869673013687135,best_i:1,average_step_rewards:1.775781273841858
episode:27,Updates:27/312,Timesteps:179200/2000000,FPS:136.0,avg_sp:760.875,avg_xp_0_0:0.0,avg_xp_0_1:4.9375,avg_xp_1_0:84.75,avg_xp_1_1:45.125,avg_xp_2_0:0.0,avg_xp_2_1:3.0,avg_xp_3_0:58.375,avg_xp_3_1:220.75,avg_mp:772.7769423558897,value_loss:0.6502759650349617,policy_loss:0.055148812007394986,dist_entropy:4.050439423322677,actor_grad_norm:0.20197844579815866,critic_grad_norm:2.12710979860276,ratio:3.989347642660141,best_i:1,average_step_rewards:1.902187466621399
