episode:26,Updates:26/312,Timesteps:172800/2000000,FPS:261.0,avg_sp:45.5625,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:35.296992481203006,value_loss:1.166709703952074,policy_loss:-0.09893954866155248,dist_entropy:5.445478415489196,actor_grad_norm:0.2957209892570972,critic_grad_norm:2.5024942411109805,ratio:4.000843596458435,best_i:0,average_step_rewards:0.11390624940395355
episode:27,Updates:27/312,Timesteps:179200/2000000,FPS:261.0,avg_sp:47.9375,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:35.29197994987469,value_loss:1.1003618858754636,policy_loss:-0.07778392045679147,dist_entropy:5.2852483034133915,actor_grad_norm:0.40480428710579874,critic_grad_norm:2.0498518018983303,ratio:3.9962871253490446,best_i:0,average_step_rewards:0.1198437511920929
episode:28,Updates:28/312,Timesteps:185600/2000000,FPS:261.0,avg_sp:53.4375,avg_xp_0_0:0.375,avg_xp_0_1:0.0,avg_mp:37.09649122807018,value_loss:1.1198418967425823,policy_loss:-0.09762025251352417,dist_entropy:5.134695959091187,actor_grad_norm:0.2796634301543236,critic_grad_norm:1.478217207780108,ratio:3.99902029633522,best_i:0,average_step_rewards:0.13359375298023224
episode:29,Updates:29/312,Timesteps:192000/2000000,FPS:261.0,avg_sp:48.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:38.904761904761905,value_loss:1.0285782366991043,policy_loss:-0.09839910441047169,dist_entropy:4.941128408908844,actor_grad_norm:0.22435303777456284,critic_grad_norm:2.2310115499421954,ratio:3.9925187945365908,best_i:0,average_step_rewards:0.11999999731779099
episode:30,Updates:30/312,Timesteps:198400/2000000,FPS:261.0,avg_sp:62.125,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:38.48872180451128,value_loss:1.1937409780919552,policy_loss:-0.09700983473213629,dist_entropy:4.830895161628723,actor_grad_norm:0.345438352227211,critic_grad_norm:2.981850948370993,ratio:3.9996195495128632,best_i:0,average_step_rewards:0.15531249344348907
episode:31,Updates:31/312,Timesteps:204800/2000000,FPS:261.0,avg_sp:53.0,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:41.899749373433586,value_loss:1.1568196140229703,policy_loss:-0.10304949458020918,dist_entropy:4.654416781663895,actor_grad_norm:0.17043711021542549,critic_grad_norm:1.403632464259863,ratio:3.9939598381519317,best_i:0,average_step_rewards:0.13249999284744263
episode:32,Updates:32/312,Timesteps:211200/2000000,FPS:261.0,avg_sp:60.9375,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:43.067669172932334,value_loss:1.0564228527247905,policy_loss:-0.10987759658677217,dist_entropy:4.393024384975433,actor_grad_norm:0.3450144335627556,critic_grad_norm:0.9811978928744793,ratio:3.996632140874863,best_i:0,average_step_rewards:0.15234375
episode:33,Updates:33/312,Timesteps:217600/2000000,FPS:261.0,avg_sp:57.3125,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:46.421052631578945,value_loss:1.0353389151394368,policy_loss:-0.12039202327098467,dist_entropy:4.313437968492508,actor_grad_norm:0.309066578745842,critic_grad_norm:1.141035934817046,ratio:3.9995247781276704,best_i:0,average_step_rewards:0.1432812511920929
episode:34,Updates:34/312,Timesteps:224000/2000000,FPS:261.0,avg_sp:71.25,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:47.77318295739348,value_loss:1.0150761030614377,policy_loss:-0.1129349929717732,dist_entropy:3.996289962530136,actor_grad_norm:0.6193759173154831,critic_grad_norm:0.9096785754198209,ratio:3.9945659756660463,best_i:0,average_step_rewards:0.17812499403953552
episode:35,Updates:35/312,Timesteps:230400/2000000,FPS:261.0,avg_sp:70.375,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:49.669172932330824,value_loss:1.047414730489254,policy_loss:-0.11887528573993204,dist_entropy:3.9869773149490357,actor_grad_norm:0.5171234294772148,critic_grad_norm:1.068646435532719,ratio:3.9966045796871184,best_i:0,average_step_rewards:0.1759375035762787
episode:36,Updates:36/312,Timesteps:236800/2000000,FPS:261.0,avg_sp:85.5,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:50.53007518796993,value_loss:1.156657560169697,policy_loss:-0.13453955941356222,dist_entropy:3.871647036075592,actor_grad_norm:0.15677230507135392,critic_grad_norm:2.0769007564522326,ratio:3.996716487407684,best_i:0,average_step_rewards:0.21375000476837158
episode:37,Updates:37/312,Timesteps:243200/2000000,FPS:260.0,avg_sp:90.375,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:54.31954887218045,value_loss:1.1515505775809287,policy_loss:-0.1352777486212231,dist_entropy:3.9414350271224974,actor_grad_norm:0.1396072819828987,critic_grad_norm:2.6581235374324024,ratio:3.995086705684662,best_i:0,average_step_rewards:0.22593750059604645
episode:38,Updates:38/312,Timesteps:249600/2000000,FPS:260.0,avg_sp:95.875,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:59.53258145363409,value_loss:1.0923134237527847,policy_loss:-0.16846935839521357,dist_entropy:3.755150306224823,actor_grad_norm:0.15902064740657806,critic_grad_norm:1.9312322996556759,ratio:3.9997876822948455,best_i:0,average_step_rewards:0.2396875023841858
episode:39,Updates:39/312,Timesteps:256000/2000000,FPS:260.0,avg_sp:116.0625,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:64.60526315789474,value_loss:1.2600481629371643,policy_loss:-0.14776346097410537,dist_entropy:3.3441121131181717,actor_grad_norm:0.1691349796950817,critic_grad_norm:1.0899715769104659,ratio:3.9950302124023436,best_i:0,average_step_rewards:0.2901562452316284
episode:40,Updates:40/312,Timesteps:262400/2000000,FPS:260.0,avg_sp:142.5625,avg_xp_0_0:0.1875,avg_xp_0_1:0.0,avg_mp:68.70551378446115,value_loss:1.1541219674050809,policy_loss:-0.15033177391653516,dist_entropy:3.4076548248529432,actor_grad_norm:0.22369858920574187,critic_grad_norm:1.9091873089782894,ratio:3.996758538484573,best_i:0,average_step_rewards:0.35640624165534973
episode:41,Updates:41/312,Timesteps:268800/2000000,FPS:260.0,avg_sp:145.9375,avg_xp_0_0:0.0,avg_xp_0_1:0.5,avg_mp:75.21428571428571,value_loss:1.2285711750388146,policy_loss:-0.10171826681763677,dist_entropy:3.3268939554691315,actor_grad_norm:0.17502494305372238,critic_grad_norm:0.9247973914258182,ratio:3.99248543381691,best_i:0,average_step_rewards:0.3648437559604645
episode:42,Updates:42/312,Timesteps:275200/2000000,FPS:260.0,avg_sp:171.0625,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:78.56766917293233,value_loss:1.2000359460711478,policy_loss:-0.12918193450393237,dist_entropy:3.1203519731760023,actor_grad_norm:0.18442769050598146,critic_grad_norm:2.028827395103872,ratio:3.9955769300460817,best_i:0,average_step_rewards:0.42765626311302185
episode:43,Updates:43/312,Timesteps:281600/2000000,FPS:260.0,avg_sp:193.125,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:85.69047619047619,value_loss:1.1539983116090298,policy_loss:-0.1365746797898355,dist_entropy:3.0583866626024245,actor_grad_norm:0.21630585491657256,critic_grad_norm:3.4703628739807755,ratio:3.990624487400055,best_i:0,average_step_rewards:0.4828124940395355
episode:44,Updates:44/312,Timesteps:288000/2000000,FPS:260.0,avg_sp:199.3125,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:93.48621553884712,value_loss:1.1694128960371017,policy_loss:-0.14054998526443524,dist_entropy:2.8760678589344026,actor_grad_norm:0.2903104364871979,critic_grad_norm:4.686990406457335,ratio:3.990042155981064,best_i:0,average_step_rewards:0.49828124046325684
episode:45,Updates:45/312,Timesteps:294400/2000000,FPS:260.0,avg_sp:210.5,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:98.28696741854637,value_loss:1.1023310549557208,policy_loss:-0.14469957163846275,dist_entropy:2.8601686894893645,actor_grad_norm:0.198460154235363,critic_grad_norm:2.796895628934726,ratio:3.992778390645981,best_i:0,average_step_rewards:0.5262500047683716
episode:46,Updates:46/312,Timesteps:300800/2000000,FPS:260.0,avg_sp:260.9375,avg_xp_0_0:0.1875,avg_xp_0_1:0.0,avg_mp:111.79824561403508,value_loss:0.9709543198347091,policy_loss:-0.12612518608916937,dist_entropy:2.900777080655098,actor_grad_norm:0.34278659522533417,critic_grad_norm:1.5722362840082496,ratio:3.9898685991764067,best_i:0,average_step_rewards:0.65234375
episode:47,Updates:47/312,Timesteps:307200/2000000,FPS:260.0,avg_sp:277.75,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:119.00250626566417,value_loss:1.0455853171646594,policy_loss:-0.13333745808593883,dist_entropy:2.6674487739801407,actor_grad_norm:0.22722002118825912,critic_grad_norm:3.773058031499386,ratio:3.9932704329490663,best_i:0,average_step_rewards:0.6943749785423279
episode:48,Updates:48/312,Timesteps:313600/2000000,FPS:259.0,avg_sp:287.9375,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:125.28696741854637,value_loss:1.038756751269102,policy_loss:-0.1017935031261377,dist_entropy:2.5983868092298508,actor_grad_norm:0.17672864049673082,critic_grad_norm:6.970945404283702,ratio:3.9894321620464326,best_i:0,average_step_rewards:0.7198437452316284
episode:49,Updates:49/312,Timesteps:320000/2000000,FPS:259.0,avg_sp:309.5,avg_xp_0_0:0.1875,avg_xp_0_1:0.1875,avg_mp:133.26942355889724,value_loss:0.9333117313683033,policy_loss:-0.1025729366850066,dist_entropy:2.605252069234848,actor_grad_norm:0.20941533595323564,critic_grad_norm:4.491385790798813,ratio:3.985804760456085,best_i:0,average_step_rewards:0.7737500071525574
episode:50,Updates:50/312,Timesteps:326400/2000000,FPS:259.0,avg_sp:339.25,avg_xp_0_0:0.0,avg_xp_0_1:0.1875,avg_mp:145.3358395989975,value_loss:0.7910919800400734,policy_loss:-0.10634535480443268,dist_entropy:2.6572379529476167,actor_grad_norm:0.16383768618106842,critic_grad_norm:2.6019840101245792,ratio:3.9878564357757567,best_i:0,average_step_rewards:0.8481249809265137
episode:51,Updates:51/312,Timesteps:332800/2000000,FPS:259.0,avg_sp:345.625,avg_xp_0_0:0.0,avg_xp_0_1:0.0,avg_mp:149.85338345864662,value_loss:0.7727264486253261,policy_loss:-0.0780643951356037,dist_entropy:2.4981825083494185,actor_grad_norm:0.15132226943969726,critic_grad_norm:4.081806195899844,ratio:3.9868116557598112,best_i:0,average_step_rewards:0.864062488079071
episode:52,Updates:52/312,Timesteps:339200/2000000,FPS:259.0,avg_sp:345.875,avg_xp_0_0:0.1875,avg_xp_0_1:0.0,avg_mp:156.9248120300752,value_loss:0.7084168247878552,policy_loss:-0.10395226106786133,dist_entropy:2.340834951400757,actor_grad_norm:0.12698009088635445,critic_grad_norm:2.5921808005776255,ratio:3.9892505526542665,best_i:0,average_step_rewards:0.8646875023841858
