episode:1,Updates:1/312,Timesteps:12800/2000000,FPS:290.0,avg_sp:1.75,avg_xp_0_0:5.125,avg_xp_0_1:2.5,avg_xp_1_0:2.3125,avg_xp_1_1:10.125,avg_xp_2_0:2.8125,avg_xp_2_1:6.3125,avg_mp:43.709273182957396,value_loss:2.4466383077204226,policy_loss:0.001519839171603732,dist_entropy:7.14986138343811,actor_grad_norm:0.08991211690008641,critic_grad_norm:3.49567646831274,ratio:3.999929225444794,best_i:1,average_step_rewards:0.0043750000186264515
episode:29,Updates:29/312,Timesteps:192000/2000000,FPS:221.0,avg_sp:33.125,avg_xp_0_0:2.5625,avg_xp_0_1:1.125,avg_xp_1_0:0.0,avg_xp_1_1:2.5625,avg_xp_2_0:0.0,avg_xp_2_1:0.1875,avg_mp:28.665413533834588,value_loss:1.8867185175418855,policy_loss:-0.022403237190149562,dist_entropy:5.370771908760071,actor_grad_norm:0.23407260179519654,critic_grad_norm:4.832068145275116,ratio:3.993088012933731,best_i:1,average_step_rewards:0.08281250298023224
episode:30,Updates:30/312,Timesteps:198400/2000000,FPS:221.0,avg_sp:42.875,avg_xp_0_0:2.0,avg_xp_0_1:2.0625,avg_xp_1_0:0.0,avg_xp_1_1:1.25,avg_xp_2_0:0.0,avg_xp_2_1:0.375,avg_mp:29.948621553884713,value_loss:1.8347553342580796,policy_loss:-0.06439049363358877,dist_entropy:5.387685024738312,actor_grad_norm:0.1493337906897068,critic_grad_norm:6.666971604526043,ratio:3.9978640377521515,best_i:0,average_step_rewards:0.10718750208616257
episode:31,Updates:31/312,Timesteps:204800/2000000,FPS:220.0,avg_sp:53.625,avg_xp_0_0:0.6875,avg_xp_0_1:1.4375,avg_xp_1_0:0.0,avg_xp_1_1:1.5,avg_xp_2_0:0.0,avg_xp_2_1:0.1875,avg_mp:32.567669172932334,value_loss:1.6652214244008063,policy_loss:-0.11129845305761563,dist_entropy:5.280113291740418,actor_grad_norm:0.23744774162769317,critic_grad_norm:4.592035454511643,ratio:3.998734360933304,best_i:0,average_step_rewards:0.1340624988079071
episode:32,Updates:32/312,Timesteps:211200/2000000,FPS:220.0,avg_sp:61.3125,avg_xp_0_0:0.1875,avg_xp_0_1:0.1875,avg_xp_1_0:0.1875,avg_xp_1_1:2.5,avg_xp_2_0:0.0,avg_xp_2_1:0.1875,avg_mp:74.16165413533835,value_loss:1.3854666337370873,policy_loss:-0.10269095496259983,dist_entropy:5.356575906276703,actor_grad_norm:0.27498162910342216,critic_grad_norm:4.955234735459089,ratio:4.006134122610092,best_i:0,average_step_rewards:0.15328125655651093
episode:33,Updates:33/312,Timesteps:217600/2000000,FPS:220.0,avg_sp:59.0625,avg_xp_0_0:2.375,avg_xp_0_1:1.125,avg_xp_1_0:0.1875,avg_xp_1_1:1.6875,avg_xp_2_0:0.1875,avg_xp_2_1:0.0,avg_mp:37.34335839598997,value_loss:1.8559319764375686,policy_loss:-0.039692192913037674,dist_entropy:4.98010106086731,actor_grad_norm:0.23155238330364228,critic_grad_norm:7.0927610449492935,ratio:3.9961584329605104,best_i:1,average_step_rewards:0.14765624701976776
episode:34,Updates:34/312,Timesteps:224000/2000000,FPS:220.0,avg_sp:73.8125,avg_xp_0_0:0.1875,avg_xp_0_1:0.5625,avg_xp_1_0:0.0,avg_xp_1_1:3.6875,avg_xp_2_0:0.0,avg_xp_2_1:0.0,avg_mp:79.51378446115288,value_loss:1.7915125966072083,policy_loss:-0.13836536097185076,dist_entropy:4.982324743270874,actor_grad_norm:0.428645096719265,critic_grad_norm:9.057363405823708,ratio:4.000789588689804,best_i:0,average_step_rewards:0.18453125655651093
episode:35,Updates:35/312,Timesteps:230400/2000000,FPS:220.0,avg_sp:80.5625,avg_xp_0_0:4.6875,avg_xp_0_1:0.9375,avg_xp_1_0:0.1875,avg_xp_1_1:1.6875,avg_xp_2_0:0.0,avg_xp_2_1:0.5,avg_mp:42.67167919799499,value_loss:1.4232533276081085,policy_loss:0.004226285932865359,dist_entropy:4.941596794128418,actor_grad_norm:0.37227687388658526,critic_grad_norm:5.052962024137377,ratio:3.9921372175216674,best_i:1,average_step_rewards:0.20140625536441803
episode:36,Updates:36/312,Timesteps:236800/2000000,FPS:220.0,avg_sp:86.625,avg_xp_0_0:0.1875,avg_xp_0_1:0.5625,avg_xp_1_0:0.5625,avg_xp_1_1:6.4375,avg_xp_2_0:0.0,avg_xp_2_1:1.125,avg_mp:89.84210526315789,value_loss:1.5735839158296585,policy_loss:-0.17887157505338652,dist_entropy:4.589008760452271,actor_grad_norm:0.2320384532213211,critic_grad_norm:7.042464186251164,ratio:4.005861920118332,best_i:0,average_step_rewards:0.21656249463558197
episode:37,Updates:37/312,Timesteps:243200/2000000,FPS:220.0,avg_sp:88.8125,avg_xp_0_0:1.0625,avg_xp_0_1:0.375,avg_xp_1_0:0.1875,avg_xp_1_1:4.625,avg_xp_2_0:0.0,avg_xp_2_1:0.9375,avg_mp:93.59774436090225,value_loss:1.3974731102585793,policy_loss:0.018089341065028554,dist_entropy:3.8926836431026457,actor_grad_norm:0.16864945814013482,critic_grad_norm:2.3163646660745143,ratio:3.9986909091472627,best_i:1,average_step_rewards:0.22203125059604645
episode:38,Updates:38/312,Timesteps:249600/2000000,FPS:220.0,avg_sp:94.6875,avg_xp_0_0:0.0,avg_xp_0_1:0.375,avg_xp_1_0:0.1875,avg_xp_1_1:3.6875,avg_xp_2_0:0.0,avg_xp_2_1:2.5625,avg_mp:95.81829573934837,value_loss:0.9988718181848526,policy_loss:0.02313323283345352,dist_entropy:4.203801089525223,actor_grad_norm:0.20247893184423446,critic_grad_norm:1.5578701503574848,ratio:3.9907251358032227,best_i:1,average_step_rewards:0.23671874403953552
episode:39,Updates:39/312,Timesteps:256000/2000000,FPS:220.0,avg_sp:95.0,avg_xp_0_0:0.875,avg_xp_0_1:1.4375,avg_xp_1_0:0.375,avg_xp_1_1:2.1875,avg_xp_2_0:0.0,avg_xp_2_1:0.1875,avg_mp:96.62406015037594,value_loss:0.8942218855023384,policy_loss:0.001988057301215029,dist_entropy:4.114041811227798,actor_grad_norm:0.2305686041712761,critic_grad_norm:2.1626950066536663,ratio:3.993928402662277,best_i:1,average_step_rewards:0.23749999701976776
episode:40,Updates:40/312,Timesteps:262400/2000000,FPS:220.0,avg_sp:95.8125,avg_xp_0_0:0.0,avg_xp_0_1:0.75,avg_xp_1_0:0.0,avg_xp_1_1:1.5,avg_xp_2_0:0.0,avg_xp_2_1:0.5625,avg_mp:97.2531328320802,value_loss:0.8278968550264836,policy_loss:0.018195804416984717,dist_entropy:4.10631115436554,actor_grad_norm:0.2737317368388176,critic_grad_norm:1.2042209554463625,ratio:3.989000552892685,best_i:1,average_step_rewards:0.2395312488079071
episode:41,Updates:41/312,Timesteps:268800/2000000,FPS:220.0,avg_sp:97.0625,avg_xp_0_0:0.1875,avg_xp_0_1:0.75,avg_xp_1_0:0.0,avg_xp_1_1:2.875,avg_xp_2_0:0.0,avg_xp_2_1:0.9375,avg_mp:100.95739348370927,value_loss:0.6981223464012146,policy_loss:0.004524054117389919,dist_entropy:4.306747710704803,actor_grad_norm:0.2854238890111446,critic_grad_norm:1.4793178915977478,ratio:3.988356113433838,best_i:1,average_step_rewards:0.24265624582767487
episode:42,Updates:42/312,Timesteps:275200/2000000,FPS:220.0,avg_sp:97.8125,avg_xp_0_0:0.1875,avg_xp_0_1:1.3125,avg_xp_1_0:0.1875,avg_xp_1_1:0.9375,avg_xp_2_0:0.0,avg_xp_2_1:0.375,avg_mp:52.3609022556391,value_loss:0.6687209017574787,policy_loss:0.012993758566789327,dist_entropy:4.092601788043976,actor_grad_norm:0.3265945717692375,critic_grad_norm:0.8106545384973287,ratio:3.993045115470886,best_i:1,average_step_rewards:0.24453124403953552
episode:43,Updates:43/312,Timesteps:281600/2000000,FPS:220.0,avg_sp:98.75,avg_xp_0_0:1.375,avg_xp_0_1:0.9375,avg_xp_1_0:0.0,avg_xp_1_1:0.9375,avg_xp_2_0:0.0,avg_xp_2_1:1.5,avg_mp:54.68671679197995,value_loss:0.7188294149935246,policy_loss:-0.0752022375693919,dist_entropy:4.041130834817887,actor_grad_norm:0.16101553291082382,critic_grad_norm:2.7976311925798654,ratio:4.000159442424774,best_i:0,average_step_rewards:0.24687500298023224
episode:44,Updates:44/312,Timesteps:288000/2000000,FPS:220.0,avg_sp:101.1875,avg_xp_0_0:0.0,avg_xp_0_1:0.5625,avg_xp_1_0:0.0,avg_xp_1_1:1.6875,avg_xp_2_0:0.0,avg_xp_2_1:2.0625,avg_mp:45.835839598997495,value_loss:0.5732102654874325,policy_loss:-0.12098743830928198,dist_entropy:3.889736521244049,actor_grad_norm:0.21741501837968827,critic_grad_norm:1.0037629771046341,ratio:4.0014844834804535,best_i:0,average_step_rewards:0.25296875834465027
episode:45,Updates:45/312,Timesteps:294400/2000000,FPS:221.0,avg_sp:98.875,avg_xp_0_0:0.1875,avg_xp_0_1:0.1875,avg_xp_1_0:0.1875,avg_xp_1_1:2.0,avg_xp_2_0:0.0,avg_xp_2_1:1.6875,avg_mp:104.234335839599,value_loss:2.343669690936804,policy_loss:-0.28375377097062576,dist_entropy:3.208357113599777,actor_grad_norm:0.28196022361516954,critic_grad_norm:3.5987237975001336,ratio:3.998931550979614,best_i:2,average_step_rewards:0.24718749523162842
episode:46,Updates:46/312,Timesteps:300800/2000000,FPS:221.0,avg_sp:100.0625,avg_xp_0_0:0.0,avg_xp_0_1:0.5625,avg_xp_1_0:0.1875,avg_xp_1_1:1.875,avg_xp_2_0:0.0,avg_xp_2_1:2.75,avg_mp:42.67669172932331,value_loss:0.45209731310606005,policy_loss:0.045145574202441564,dist_entropy:3.9764478266239167,actor_grad_norm:0.18958437964320182,critic_grad_norm:0.7928735088557005,ratio:3.986868065595627,best_i:1,average_step_rewards:0.2501562535762787
episode:47,Updates:47/312,Timesteps:307200/2000000,FPS:221.0,avg_sp:97.8125,avg_xp_0_0:0.0,avg_xp_0_1:0.375,avg_xp_1_0:0.0,avg_xp_1_1:2.6875,avg_xp_2_0:0.0,avg_xp_2_1:0.1875,avg_mp:107.70927318295739,value_loss:0.6237195752561092,policy_loss:-0.1540033039925471,dist_entropy:3.2593522489070894,actor_grad_norm:0.20553183257579805,critic_grad_norm:3.143784648180008,ratio:3.992053198814392,best_i:2,average_step_rewards:0.24453124403953552
episode:48,Updates:48/312,Timesteps:313600/2000000,FPS:221.0,avg_sp:101.75,avg_xp_0_0:0.1875,avg_xp_0_1:0.5625,avg_xp_1_0:0.0,avg_xp_1_1:1.125,avg_xp_2_0:0.0,avg_xp_2_1:0.1875,avg_mp:108.78070175438596,value_loss:0.4144509188830853,policy_loss:0.04423625124815178,dist_entropy:4.032082825899124,actor_grad_norm:0.31921868175268175,critic_grad_norm:0.5301196539774538,ratio:3.992145538330078,best_i:1,average_step_rewards:0.25437501072883606
episode:49,Updates:49/312,Timesteps:320000/2000000,FPS:221.0,avg_sp:103.375,avg_xp_0_0:0.1875,avg_xp_0_1:0.1875,avg_xp_1_0:0.1875,avg_xp_1_1:0.5625,avg_xp_2_0:0.0,avg_xp_2_1:0.375,avg_mp:109.67543859649123,value_loss:0.36026481464505195,policy_loss:0.03981580329459526,dist_entropy:4.077028954029084,actor_grad_norm:0.2805193915963173,critic_grad_norm:0.37896356396377084,ratio:3.9858822226524353,best_i:1,average_step_rewards:0.25843751430511475
episode:50,Updates:50/312,Timesteps:326400/2000000,FPS:221.0,avg_sp:104.4375,avg_xp_0_0:0.0,avg_xp_0_1:0.375,avg_xp_1_0:0.0,avg_xp_1_1:0.375,avg_xp_2_0:0.0,avg_xp_2_1:0.1875,avg_mp:60.72055137844612,value_loss:0.32644453532993795,policy_loss:0.03492684436196588,dist_entropy:4.173086130619049,actor_grad_norm:0.16974251866340637,critic_grad_norm:0.25718181738629936,ratio:3.9891459226608275,best_i:1,average_step_rewards:0.26109373569488525
episode:51,Updates:51/312,Timesteps:332800/2000000,FPS:221.0,avg_sp:106.6875,avg_xp_0_0:0.6875,avg_xp_0_1:0.1875,avg_xp_1_0:1.9375,avg_xp_1_1:2.5625,avg_xp_2_0:0.0,avg_xp_2_1:1.125,avg_mp:116.55513784461152,value_loss:0.3934314467012882,policy_loss:0.008589835061196548,dist_entropy:3.5779570043087006,actor_grad_norm:0.1832075871527195,critic_grad_norm:2.5737947491928934,ratio:3.9958127617835997,best_i:0,average_step_rewards:0.2667187452316284
episode:52,Updates:52/312,Timesteps:339200/2000000,FPS:221.0,avg_sp:109.1875,avg_xp_0_0:0.1875,avg_xp_0_1:0.0,avg_xp_1_0:0.0,avg_xp_1_1:0.1875,avg_xp_2_0:0.0,avg_xp_2_1:0.1875,avg_mp:58.97243107769424,value_loss:0.3464907217770815,policy_loss:0.015501493936048629,dist_entropy:3.707809978723526,actor_grad_norm:0.18200986683368683,critic_grad_norm:0.5819154422730207,ratio:3.9875218629837037,best_i:1,average_step_rewards:0.27296873927116394
