episode:12,Updates:12/312,Timesteps:83200/2000000,FPS:113.0,avg_sp:78.8125,avg_xp_0_0:0.0,avg_xp_0_1:60.5625,avg_xp_1_0:209.6875,avg_xp_1_1:81.125,avg_xp_2_0:0.0,avg_xp_2_1:32.9375,avg_xp_3_0:44.5,avg_xp_3_1:348.9375,avg_xp_4_0:189.375,avg_xp_4_1:88.25,avg_xp_5_0:182.5625,avg_xp_5_1:82.0,avg_xp_6_0:174.5,avg_xp_6_1:222.25,avg_mp:247.98370927318297,value_loss:1.4628121994901448,policy_loss:0.04633707944320413,dist_entropy:6.400425291061401,actor_grad_norm:0.19536877870559693,critic_grad_norm:0.6859169859439135,ratio:3.996597594022751,best_i:3,average_step_rewards:0.19703124463558197
episode:13,Updates:13/312,Timesteps:89600/2000000,FPS:112.0,avg_sp:98.9375,avg_xp_0_0:3.3125,avg_xp_0_1:48.3125,avg_xp_1_0:234.625,avg_xp_1_1:157.625,avg_xp_2_0:0.1875,avg_xp_2_1:24.25,avg_xp_3_0:51.0625,avg_xp_3_1:339.0,avg_xp_4_0:222.125,avg_xp_4_1:95.5,avg_xp_5_0:140.5,avg_xp_5_1:92.375,avg_xp_6_0:100.4375,avg_xp_6_1:219.0625,avg_mp:369.35839598997495,value_loss:1.7722182676196099,policy_loss:-0.030121083212514943,dist_entropy:6.213081407546997,actor_grad_norm:0.2148214116692543,critic_grad_norm:4.8366569638252255,ratio:4.001463091373443,best_i:6,average_step_rewards:0.2473437488079071
episode:14,Updates:14/312,Timesteps:96000/2000000,FPS:113.0,avg_sp:105.0625,avg_xp_0_0:3.125,avg_xp_0_1:41.25,avg_xp_1_0:181.875,avg_xp_1_1:162.25,avg_xp_2_0:0.0,avg_xp_2_1:24.25,avg_xp_3_0:38.4375,avg_xp_3_1:360.9375,avg_xp_4_0:243.4375,avg_xp_4_1:96.625,avg_xp_5_0:119.3125,avg_xp_5_1:75.0625,avg_xp_6_0:130.3125,avg_xp_6_1:240.1875,avg_mp:363.0726817042607,value_loss:1.6457515120506288,policy_loss:-0.02668828293971721,dist_entropy:6.087918853759765,actor_grad_norm:0.18750223591923715,critic_grad_norm:4.684990064054728,ratio:4.001962524652481,best_i:1,average_step_rewards:0.26265624165534973
episode:15,Updates:15/312,Timesteps:102400/2000000,FPS:113.0,avg_sp:149.9375,avg_xp_0_0:6.25,avg_xp_0_1:45.5,avg_xp_1_0:229.25,avg_xp_1_1:202.8125,avg_xp_2_0:0.0,avg_xp_2_1:22.3125,avg_xp_3_0:50.5625,avg_xp_3_1:379.0625,avg_xp_4_0:316.8125,avg_xp_4_1:193.375,avg_xp_5_0:111.1875,avg_xp_5_1:65.4375,avg_xp_6_0:126.25,avg_xp_6_1:282.3125,avg_mp:403.8621553884712,value_loss:1.3382528945803642,policy_loss:-0.0032571909619091956,dist_entropy:6.087715911865234,actor_grad_norm:0.14774955213069915,critic_grad_norm:1.2092759124934673,ratio:3.999400979280472,best_i:3,average_step_rewards:0.3748437464237213
episode:16,Updates:16/312,Timesteps:108800/2000000,FPS:113.0,avg_sp:182.625,avg_xp_0_0:0.375,avg_xp_0_1:46.1875,avg_xp_1_0:289.125,avg_xp_1_1:294.5625,avg_xp_2_0:0.0,avg_xp_2_1:34.75,avg_xp_3_0:42.4375,avg_xp_3_1:256.5625,avg_xp_4_0:241.0,avg_xp_4_1:170.3125,avg_xp_5_0:74.0,avg_xp_5_1:78.5,avg_xp_6_0:123.5625,avg_xp_6_1:279.8125,avg_mp:473.625313283208,value_loss:2.107437048852444,policy_loss:-0.04002404218313771,dist_entropy:5.823072755336762,actor_grad_norm:0.20008084550499916,critic_grad_norm:6.534849315881729,ratio:4.003173661231995,best_i:4,average_step_rewards:0.45656248927116394
episode:17,Updates:17/312,Timesteps:115200/2000000,FPS:113.0,avg_sp:241.5625,avg_xp_0_0:6.25,avg_xp_0_1:15.75,avg_xp_1_0:251.625,avg_xp_1_1:299.4375,avg_xp_2_0:0.0,avg_xp_2_1:15.0,avg_xp_3_0:22.375,avg_xp_3_1:429.625,avg_xp_4_0:188.5,avg_xp_4_1:237.25,avg_xp_5_0:97.0625,avg_xp_5_1:57.625,avg_xp_6_0:71.1875,avg_xp_6_1:276.75,avg_mp:503.31829573934834,value_loss:1.6899565309286118,policy_loss:-0.01788415658097655,dist_entropy:5.855308640003204,actor_grad_norm:0.20478489398956298,critic_grad_norm:3.2221296548843386,ratio:3.9995932042598725,best_i:1,average_step_rewards:0.6039062738418579
episode:18,Updates:18/312,Timesteps:121600/2000000,FPS:113.0,avg_sp:307.625,avg_xp_0_0:3.125,avg_xp_0_1:17.875,avg_xp_1_0:141.625,avg_xp_1_1:389.1875,avg_xp_2_0:0.0,avg_xp_2_1:9.375,avg_xp_3_0:71.5625,avg_xp_3_1:359.5,avg_xp_4_0:196.5,avg_xp_4_1:253.4375,avg_xp_5_0:104.5625,avg_xp_5_1:32.5,avg_xp_6_0:68.4375,avg_xp_6_1:259.5625,avg_mp:548.5576441102756,value_loss:1.3068770930171012,policy_loss:0.015152306352528021,dist_entropy:5.727961051464081,actor_grad_norm:0.2765430688858032,critic_grad_norm:2.8914679542183874,ratio:3.9976559042930604,best_i:1,average_step_rewards:0.7690625190734863
episode:19,Updates:19/312,Timesteps:128000/2000000,FPS:112.0,avg_sp:447.5,avg_xp_0_0:0.0,avg_xp_0_1:24.4375,avg_xp_1_0:117.9375,avg_xp_1_1:379.25,avg_xp_2_0:0.0,avg_xp_2_1:3.1875,avg_xp_3_0:20.4375,avg_xp_3_1:399.125,avg_xp_4_0:207.0625,avg_xp_4_1:288.3125,avg_xp_5_0:97.25,avg_xp_5_1:39.5625,avg_xp_6_0:55.0,avg_xp_6_1:299.625,avg_mp:603.6353383458646,value_loss:1.25494686961174,policy_loss:0.024286565503274772,dist_entropy:5.6275497555732725,actor_grad_norm:0.1303405538201332,critic_grad_norm:2.666464315354824,ratio:4.000677949190139,best_i:1,average_step_rewards:1.118749976158142
episode:20,Updates:20/312,Timesteps:134400/2000000,FPS:111.0,avg_sp:511.5,avg_xp_0_0:6.25,avg_xp_0_1:9.75,avg_xp_1_0:98.125,avg_xp_1_1:461.8125,avg_xp_2_0:0.0,avg_xp_2_1:5.3125,avg_xp_3_0:64.875,avg_xp_3_1:423.1875,avg_xp_4_0:237.75,avg_xp_4_1:380.6875,avg_xp_5_0:72.5,avg_xp_5_1:19.875,avg_xp_6_0:9.625,avg_xp_6_1:187.75,avg_mp:630.8483709273183,value_loss:1.2562548726797105,policy_loss:0.06009923956969736,dist_entropy:5.459200251102447,actor_grad_norm:0.1960359714925289,critic_grad_norm:2.461467231065035,ratio:3.9953143656253816,best_i:1,average_step_rewards:1.278749942779541
episode:21,Updates:21/312,Timesteps:140800/2000000,FPS:111.0,avg_sp:571.75,avg_xp_0_0:12.5,avg_xp_0_1:3.0,avg_xp_1_0:82.625,avg_xp_1_1:581.0,avg_xp_2_0:0.0,avg_xp_2_1:7.25,avg_xp_3_0:0.75,avg_xp_3_1:366.5625,avg_xp_4_0:64.625,avg_xp_4_1:371.375,avg_xp_5_0:61.875,avg_xp_5_1:33.6875,avg_xp_6_0:7.6875,avg_xp_6_1:174.875,avg_mp:703.8007518796992,value_loss:1.9928758889436722,policy_loss:-0.05909707712354688,dist_entropy:5.317431807518005,actor_grad_norm:0.21523405313491822,critic_grad_norm:5.487448838353157,ratio:4.002929049730301,best_i:4,average_step_rewards:1.4293750524520874
