episode:13,Updates:13/312,Timesteps:89600/2000000,FPS:166.0,avg_sp:73.9375,avg_xp_0_0:3.3125,avg_xp_0_1:16.125,avg_xp_1_0:22.5,avg_xp_1_1:0.375,avg_mp:206.25187969924812,value_loss:3.1712934732437135,policy_loss:0.02806420515444774,dist_entropy:6.5893819570541385,actor_grad_norm:0.10682727582752705,critic_grad_norm:1.9648145992308854,ratio:3.99629026055336,best_i:0,average_step_rewards:0.1848437488079071
episode:14,Updates:14/312,Timesteps:96000/2000000,FPS:166.0,avg_sp:110.6875,avg_xp_0_0:0.0,avg_xp_0_1:26.75,avg_xp_1_0:24.75,avg_xp_1_1:0.1875,avg_mp:217.6578947368421,value_loss:2.738802222162485,policy_loss:0.07393687372195287,dist_entropy:6.379796171188355,actor_grad_norm:0.1622557409107685,critic_grad_norm:2.469382696971297,ratio:3.9939395904541017,best_i:1,average_step_rewards:0.27671873569488525
episode:15,Updates:15/312,Timesteps:102400/2000000,FPS:165.0,avg_sp:141.3125,avg_xp_0_0:2.3125,avg_xp_0_1:14.625,avg_xp_1_0:38.0,avg_xp_1_1:0.375,avg_mp:240.08771929824562,value_loss:3.4346152316778897,policy_loss:0.058362905640750994,dist_entropy:6.4106739401817325,actor_grad_norm:0.17007892355322837,critic_grad_norm:2.590741986781359,ratio:3.9976951658725737,best_i:0,average_step_rewards:0.35328125953674316
episode:16,Updates:16/312,Timesteps:108800/2000000,FPS:165.0,avg_sp:188.0,avg_xp_0_0:15.0625,avg_xp_0_1:43.25,avg_xp_1_0:37.375,avg_xp_1_1:0.0,avg_mp:294.140350877193,value_loss:2.9068997882306578,policy_loss:0.047171241920792625,dist_entropy:6.148662984371185,actor_grad_norm:0.2030729591846466,critic_grad_norm:3.0131355434656144,ratio:3.9931399047374727,best_i:1,average_step_rewards:0.4699999988079071
episode:17,Updates:17/312,Timesteps:115200/2000000,FPS:165.0,avg_sp:240.75,avg_xp_0_0:0.75,avg_xp_0_1:52.4375,avg_xp_1_0:37.5,avg_xp_1_1:0.0,avg_mp:329.13408521303256,value_loss:3.1803780525922773,policy_loss:0.07406042710059353,dist_entropy:6.130085968971253,actor_grad_norm:0.21352297440171242,critic_grad_norm:5.374145238101482,ratio:3.99064022898674,best_i:0,average_step_rewards:0.6018750071525574
episode:18,Updates:18/312,Timesteps:121600/2000000,FPS:165.0,avg_sp:286.875,avg_xp_0_0:7.75,avg_xp_0_1:23.5,avg_xp_1_0:48.0,avg_xp_1_1:3.125,avg_mp:295.4812030075188,value_loss:2.6715549297630785,policy_loss:0.11355850575438856,dist_entropy:5.9680259943008425,actor_grad_norm:0.28976735323667524,critic_grad_norm:3.7073852537199854,ratio:3.98968186378479,best_i:0,average_step_rewards:0.7171875238418579
episode:19,Updates:19/312,Timesteps:128000/2000000,FPS:165.0,avg_sp:312.6875,avg_xp_0_0:2.3125,avg_xp_0_1:76.125,avg_xp_1_0:34.75,avg_xp_1_1:0.0,avg_mp:408.2844611528822,value_loss:2.489508706331253,policy_loss:0.029496721852326147,dist_entropy:5.72380051612854,actor_grad_norm:0.2760425418615341,critic_grad_norm:6.098419844731689,ratio:3.993781805038452,best_i:1,average_step_rewards:0.7817187309265137
episode:20,Updates:20/312,Timesteps:134400/2000000,FPS:164.0,avg_sp:391.3125,avg_xp_0_0:8.4375,avg_xp_0_1:44.75,avg_xp_1_0:45.875,avg_xp_1_1:0.0,avg_mp:431.99122807017545,value_loss:2.2560773506760596,policy_loss:0.024222071490558505,dist_entropy:5.711527943611145,actor_grad_norm:0.22782141715288162,critic_grad_norm:4.836999228596687,ratio:3.9978111386299133,best_i:0,average_step_rewards:0.9782812595367432
episode:21,Updates:21/312,Timesteps:140800/2000000,FPS:164.0,avg_sp:459.25,avg_xp_0_0:9.5625,avg_xp_0_1:26.375,avg_xp_1_0:37.875,avg_xp_1_1:0.0,avg_mp:334.98997493734333,value_loss:1.9897385269403458,policy_loss:0.014242365929918477,dist_entropy:5.524320828914642,actor_grad_norm:0.15016933754086495,critic_grad_norm:6.1506581924855706,ratio:3.9991647362709046,best_i:0,average_step_rewards:1.1481250524520874
episode:22,Updates:22/312,Timesteps:147200/2000000,FPS:164.0,avg_sp:455.625,avg_xp_0_0:0.375,avg_xp_0_1:73.6875,avg_xp_1_0:27.75,avg_xp_1_1:0.0,avg_mp:502.1829573934837,value_loss:1.4167867943644523,policy_loss:0.02582941925197324,dist_entropy:5.366065287590027,actor_grad_norm:0.22623400315642356,critic_grad_norm:4.908866320922971,ratio:3.996497118473053,best_i:1,average_step_rewards:1.139062523841858
